0.877,7.6,13.9,3.8,7.3,5.4,852.984,1639.314,183.314,6.622,-0.378,314.071,445.678,2.96,1.81,5.61,20.,0.05,30.,30.,10.,120.,50.,3.5,7.58,20.,50.,99.
0.877,7.6,13.9,3.8,7.3,5.4,852.984,1639.314,183.314,6.622,-0.378,314.071,445.678,2.96,1.81,5.61,20.,0.05,30.,30.,5.,120.,50.,4.,7.58,20.,50.,95.
0.877,7.6,13.9,3.8,7.3,5.4,852.984,1639.314,183.314,6.622,-0.378,314.071,445.678,2.96,1.81,5.61,20.,0.05,30.,30.,5.,120.,50.,12.,7.58,20.,50.,95.
0.877,7.6,13.9,3.8,7.3,5.4,852.984,1639.314,183.314,6.622,-0.378,346.211,497.682,2.96,1.81,5.61,20.,0.05,30.,30.,5.,120.,50.,12.,7.58,20.,50.,94.
0.877,7.6,13.9,3.8,7.3,5.4,852.984,1639.314,183.314,6.622,-0.378,407.421,599.698,2.96,1.81,7.98,20.,0.05,30.,30.,5.,120.,50.,12.,7.58,20.,50.,94.
0.877,7.6,13.9,3.8,7.3,5.4,852.984,1639.314,183.314,6.622,-0.378,429.832,650.89,2.96,1.84,7.84,20.,0.05,30.,30.,5.,120.,50.,12.,7.58,20.,50.,85.
0.877,7.6,13.9,3.8,7.3,5.4,852.984,1639.314,183.314,6.622,-0.378,320.43,458.869,2.96,1.81,5.61,20.,0.05,30.,30.,5.,120.,50.,18.,7.58,20.,50.,60.
0.877,7.6,13.9,3.8,7.3,5.4,852.984,1639.314,183.314,6.622,-0.378,356.649,529.719,3.64,2.28,5.62,20.,0.0125,30.,30.,5.,120.,50.,16.,7.58,20.,50.,95.
0.877,7.6,13.9,3.8,7.3,5.4,852.984,1639.314,183.314,6.622,-0.378,356.649,529.719,3.64,2.28,5.62,20.,0.005,30.,30.,5.,120.,50.,28.,7.58,20.,50.,82.
0.877,7.6,13.9,3.8,7.3,5.4,852.984,1639.314,183.314,6.622,-0.378,333.64,484.173,3.28,2.17,5.59,20.,0.05,30.,30.,5.,120.,50.,12.,7.58,20.,50.,85.
0.877,7.6,13.9,3.8,7.3,5.4,852.984,1639.314,183.314,6.622,-0.378,333.64,484.173,3.28,2.17,5.59,20.,0.0125,30.,30.,5.,120.,50.,24.,7.58,20.,50.,60.
0.877,7.6,13.9,3.8,7.3,5.4,852.984,1639.314,183.314,6.622,-0.378,340.172,496.129,3.51,2.2,5.59,20.,0.05,30.,30.,5.,120.,50.,12.,7.58,20.,50.,85.
0.877,7.6,13.9,3.8,7.3,5.4,852.984,1639.314,183.314,6.622,-0.378,340.172,496.129,3.51,2.2,5.59,20.,0.0125,30.,30.,5.,120.,50.,24.,7.58,20.,50.,56.
0.877,7.6,13.9,3.8,7.3,5.4,852.984,1639.314,183.314,6.622,-0.378,348.502,512.636,3.98,2.15,5.6,20.,0.05,30.,30.,5.,120.,50.,12.,7.58,20.,50.,76.
0.877,7.6,13.9,3.8,7.3,5.4,852.984,1639.314,183.314,6.622,-0.378,323.939,462.691,2.96,1.81,6.15,20.,0.05,30.,30.,5.,120.,50.,12.,7.58,20.,50.,93.
0.877,7.6,13.9,3.8,7.3,5.4,852.984,1639.314,183.314,6.622,-0.378,323.939,462.691,2.96,1.81,6.15,20.,0.005,30.,30.,5.,120.,50.,24.,7.58,20.,50.,72.
0.877,7.6,13.9,3.8,7.3,5.4,852.984,1639.314,183.314,6.622,-0.378,367.838,541.205,2.96,2.03,7.36,20.,0.05,30.,30.,5.,120.,50.,5.,7.58,20.,50.,94.
0.877,7.6,13.9,3.8,7.3,5.4,852.984,1639.314,183.314,6.622,-0.378,367.838,541.205,2.96,2.03,7.36,20.,0.005,30.,30.,5.,120.,50.,18.,7.58,20.,50.,92.
0.877,7.6,13.9,3.8,7.3,5.4,852.984,1639.314,183.314,6.622,-0.378,367.838,541.205,2.96,2.03,7.36,20.,0.001,30.,30.,5.,120.,50.,30.,7.58,20.,50.,42.
0.877,7.6,13.9,3.8,7.3,5.4,852.984,1639.314,183.314,6.622,-0.378,339.89,490.556,2.96,1.84,6.97,20.,0.05,30.,30.,5.,120.,50.,8.,7.58,20.,50.,90.
0.877,7.6,13.9,3.8,7.3,5.4,852.984,1639.314,183.314,6.622,-0.378,339.89,490.556,2.96,1.84,6.97,20.,0.00625,30.,30.,5.,120.,50.,24.,7.58,20.,50.,88.
0.877,7.6,13.9,3.8,7.3,5.4,852.984,1639.314,183.314,6.622,-0.378,346.632,502.603,2.96,1.87,7.26,20.,0.05,30.,30.,5.,120.,50.,8.,7.58,20.,50.,93.
0.877,7.6,13.9,3.8,7.3,5.4,852.984,1639.314,183.314,6.622,-0.378,346.632,502.603,2.96,1.87,7.26,20.,0.005,30.,30.,5.,120.,50.,24.,7.58,20.,50.,85.
0.877,7.6,13.9,3.8,7.3,5.4,852.984,1639.314,183.314,6.622,-0.378,324.319,463.101,2.96,1.81,6.04,20.,0.05,30.,30.,5.,120.,50.,12.,7.58,20.,50.,91.
0.877,7.6,13.9,3.8,7.3,5.4,852.984,1639.314,183.314,6.622,-0.378,324.319,463.101,2.96,1.81,6.04,20.,0.005,30.,30.,5.,120.,50.,24.,7.58,20.,50.,71.
0.877,7.6,13.9,3.8,7.3,5.4,852.984,1639.314,183.314,6.622,-0.378,368.108,541.457,2.96,2.02,7.13,20.,0.05,30.,30.,5.,120.,50.,4.,7.58,20.,50.,95.
0.877,7.6,13.9,3.8,7.3,5.4,852.984,1639.314,183.314,6.622,-0.378,368.108,541.457,2.96,2.02,7.13,20.,0.005,30.,30.,5.,120.,50.,18.,7.58,20.,50.,92.
0.877,7.6,13.9,3.8,7.3,5.4,852.984,1639.314,183.314,6.622,-0.378,368.108,541.457,2.96,2.02,7.13,200.,0.001,30.,30.,10.,140.,50.,30.,7.58,20.,50.,51.
0.877,7.6,13.9,3.8,7.3,5.4,852.984,1639.314,183.314,6.622,-0.378,339.94,490.467,2.96,1.83,6.85,20.,0.05,30.,30.,5.,120.,50.,8.,7.58,20.,50.,90.
0.877,7.6,13.9,3.8,7.3,5.4,852.984,1639.314,183.314,6.622,-0.378,339.94,490.467,2.96,1.83,6.85,20.,0.00625,30.,30.,5.,120.,50.,24.,7.58,20.,50.,86.
0.877,7.6,13.9,3.8,7.3,5.4,852.984,1639.314,183.314,6.622,-0.378,346.802,502.793,2.96,1.87,7.13,20.,0.05,30.,30.,5.,120.,50.,8.,7.58,20.,50.,94.
0.877,7.6,13.9,3.8,7.3,5.4,852.984,1639.314,183.314,6.622,-0.378,346.802,502.793,2.96,1.87,7.13,20.,0.005,30.,30.,5.,120.,50.,24.,7.58,20.,50.,86.
0.877,7.6,13.9,3.8,7.3,5.4,852.984,1639.314,183.314,6.622,-0.378,357.36,519.868,2.96,1.89,6.81,20.,0.1,30.,30.,5.,120.,50.,24.,7.58,20.,50.,70.
0.877,7.6,13.9,3.8,7.3,5.4,852.984,1639.314,183.314,6.622,-0.378,343.25,495.464,2.96,1.89,6.56,20.,0.05,30.,30.,5.,120.,50.,24.,7.58,20.,50.,50.
0.877,7.6,13.9,3.8,7.3,5.4,852.984,1639.314,183.314,6.622,-0.378,381.819,571.02,4.39,2.24,5.61,20.,0.1,30.,30.,5.,120.,50.,24.,7.58,20.,50.,30.
