C044,[Ruexpl][Branch1_1][C][Cl][Branch1_1][C][Cl][Branch2_1][Ring2][#C][P][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][C][C][P][Ring2][Ring1][Ring2][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][NH2expl][C@@Hexpl][Branch1_1][S][C@Hexpl][Branch1_1][Branch1_1][NH2expl][Ring2][Ring2][Ring2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2],
C045,[Ruexpl][Branch1_1][C][Cl][Branch1_1][C][Cl][Branch2_1][Ring2][#C][P][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][C][C][P][Ring2][Ring1][Ring2][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][NH2expl][C@Hexpl][C@Hexpl][Branch1_1][Branch1_1][NH2expl][Ring2][Ring2][Ring2][C][C][C][C][Ring1][Branch1_3],
C046,[RuHexpl][Branch2_1][Ring2][#C][P][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][C][C][P][Ring2][Ring1][C][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][NH2expl][C@@Hexpl][Branch1_1][S][C@Hexpl][Branch1_1][Branch1_1][NH2expl][Ring2][Ring2][C][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2].[BH4expl],
C047,[RuHexpl][Branch2_1][Ring2][#C][P][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][C][C][P][Ring2][Ring1][C][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][NH2expl][C@@Hexpl][Branch1_1][S][C@Hexpl][Branch1_1][Branch1_1][NH2expl][Ring2][Ring2][C][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2].[BH4expl],
C048,[RuH2expl][Branch2_1][Branch1_2][S][P][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][Branch1_1][#C][C][=C][C][Branch1_2][Ring2][=C][Ring1][Branch1_2][C][=C][C][=C][Ring1][Branch1_3][C][=C][C][=C][Branch2_1][Ring1][O][C][=C][Ring1][Branch1_2][P][Ring2][Ring1][#C][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][Ring2][Ring1][Branch1_1][NH2expl][C@@Hexpl][Branch1_1][S][C@Hexpl][Branch1_1][Branch1_1][NH2expl][Ring2][Branch1_1][Ring1][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2],
C049,[RuHexpl][Branch1_1][C][Cl][Branch2_1][Branch1_1][N][Nexpl][Branch1_1][Ring1][C][C][Branch1_1][Ring1][C][C][C][C][=C][C][C][=C][Branch1_1][Branch1_2][N][Ring1][=C][Ring1][Branch1_2][C][N][C][=C][Branch2_1][Ring1][Branch2_2][N][Branch1_1][Branch1_3][C@@Hexpl][Ring2][Ring1][Ring2][Ring1][Branch1_1][C][=C][Branch1_1][O][C][=C][Branch1_1][Branch1_2][C][=C][Ring1][Branch1_2][C][C][C][C][=C][C][=C][Ring1][P][Cexpl][Oexpl],
C050,[Ruexpl][Branch1_1][C][Cl][Branch1_1][C][Cl][Branch2_1][Ring1][O][NH2expl][C@@Hexpl][Branch1_1][#C][C@Hexpl][Branch1_1][Ring2][NH2expl][Ring1][Branch1_3][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][P][Branch2_1][Ring1][Branch2_2][C][C][P][Ring2][Ring1][Branch1_3][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2],
C051,[Ruexpl][Branch1_1][C][Cl][Branch1_1][C][Cl][Branch2_1][Ring1][O][NH2expl][C@@Hexpl][Branch1_1][#C][C@Hexpl][Branch1_1][Ring2][NH2expl][Ring1][Branch1_3][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][P][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][C][C][C][P][Ring2][Ring2][Branch1_1][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2],
C052,[Ruexpl][Branch1_1][C][Cl][Branch1_1][C][Cl][Branch2_1][Ring1][O][NH2expl][C@@Hexpl][Branch1_1][#C][C@Hexpl][Branch1_1][Ring2][NH2expl][Ring1][Branch1_3][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][P][Branch1_1][Branch2_2][C][C][C][C][C][C][Ring1][Branch1_2][Branch2_1][Ring1][O][C][C][C][C][P][Ring2][Ring1][#C][Branch1_1][Branch2_2][C][C][C][C][C][C][Ring1][Branch1_2][C][C][C][C][C][C][Ring1][Branch1_2][C][C][C][C][C][C][Ring1][Branch1_2],
C053,[Ruexpl][Branch1_1][C][Cl][Branch1_1][C][Cl][Branch2_1][Ring1][O][NH2expl][C@@Hexpl][Branch1_1][#C][C@Hexpl][Branch1_1][Ring2][NH2expl][Ring1][Branch1_3][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][P][Branch1_1][Branch1_2][C][Branch1_1][C][C][C][Branch1_1][Branch1_2][C][Branch1_1][C][C][C][C@expl][Branch2_1][Ring1][O][Feexpl][C@expl][Branch1_1][P][P][Ring2][Ring1][=C][Branch1_1][Branch1_2][C][Branch1_1][C][C][C][C][Branch1_1][C][C][C][C][=C][C][=C][Ring1][N][C][=C][C][=C][Ring2][Ring1][C],
C054,[Ruexpl][Branch1_1][C][Cl][Branch1_1][C][Cl][Branch2_1][Ring2][#C][P][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][C][C][P][Ring2][Ring1][Ring2][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][NH2expl][C@Hexpl][C@Hexpl][Branch1_1][C][O][C][C][=C][Ring1][Branch1_2][C][=C][C][=C][Ring1][Branch1_2],
C055,[Ruexpl][Branch1_1][C][Cl][Branch1_1][C][Cl][Branch2_1][Ring2][#C][P][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][C][C][P][Ring2][Ring1][Ring2][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][NH2expl][C][=C][Branch1_1][Branch1_2][S@expl][Ring2][Ring2][Ring2][C][C][=C][C][=C][Ring1][Branch2_1],
C056,[RuHexpl][Branch1_1][C][Cl][Branch2_1][Branch1_2][C][Nexpl][Branch1_1][Ring1][C][C][Branch1_1][Ring1][C][C][C][C][=C][C][C][=C][Branch1_1][Branch1_2][N][Ring1][=C][Ring1][Branch1_2][C][N][C][=C][Branch2_1][Ring1][=C][N][Branch1_1][Branch1_3][C@@Hexpl][Ring2][Ring1][Ring2][Ring1][Branch1_1][C][=C][Branch1_1][N][C][=C][C][=C][Ring1][Branch1_2][C][Branch1_1][C][C][C][C][Branch1_1][C][C][C][C][=C][C][=C][Ring2][Ring1][Ring2][Cexpl][Oexpl],
C057,[Ruexpl][Branch1_1][C][Cl][Branch1_1][C][Cl][Branch2_1][Ring2][#C][P][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][C][C][P][Ring2][Ring1][Ring2][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][NHexpl][Branch1_1][Branch2_1][C][C][NHexpl][Ring2][Ring2][Ring2][C][C],
C058_new,[Ruexpl][Branch1_1][C][Cl][Branch1_1][C][Cl][Branch2_1][Ring2][#C][P][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][C][C][P][Ring2][Ring1][Ring2][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][NH2expl][C][=C][C@Hexpl][Branch1_1][Branch2_2][C][=C][N][Ring2][Ring2][Branch1_3][Ring1][Branch1_2][C][N],
C058,[Ruexpl][Branch1_1][C][Cl][Branch1_1][C][Cl][Branch2_1][Ring2][#C][P][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][C][C][P][Ring2][Ring1][Ring2][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][NH2expl][C][=C][C@@Hexpl][Branch1_1][C][N][C][=C][N][Ring2][Ring2][Branch2_1][Ring1][Branch1_3],
C059,[Ruexpl][Branch1_1][C][Cl][Branch1_1][C][Cl][Branch2_1][Ring2][#C][P][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][C][C][P][Ring2][Ring1][Ring2][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][NH2expl][C][C][=C][C][C][=C][N][Ring2][Ring2][Branch2_1][Ring1][Branch1_2],
C060,[Ruexpl][Branch1_1][C][Cl][Branch1_1][C][Cl][Branch2_1][Ring2][S][P][Branch2_1][Ring1][Branch2_3][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][N@Hexpl][Ring1][N][C@Hexpl][C@Hexpl][Branch1_1][Ring2][NH2expl][Ring1][#C][C][C][C][C][Ring1][Branch1_3][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][O][Sexpl][Branch1_1][C][C][C],
C061,[Ruexpl][Branch1_1][C][Cl][Branch1_1][C][Cl][Branch2_1][Ring1][=C][P][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][Branch2_1][Ring1][=C][P][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][P][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2],
C062,[RuHexpl][Branch2_1][Ring1][S][P][Branch1_1][P][C][C][N@Hexpl][Ring1][Branch1_1][C][C][=C][C][C][=C][N][Ring1][N][Ring1][Branch1_2][Branch1_1][Branch1_2][C][Branch1_1][C][C][C][C][Branch1_1][C][C][C][Branch1_1][C][Cl][Cexpl][Oexpl],
C063,[RuHexpl][Branch2_1][Branch1_2][=N][N@@expl][Branch2_1][Branch1_1][=N][C][C][P][Branch1_1][Branch1_2][C][Branch1_1][C][C][C][Branch1_1][Branch1_2][C][Branch1_1][C][C][C][RuHexpl][Ring1][O][Branch2_1][Ring2][Ring2][N@@expl][Ring1][=N][Branch2_1][Ring1][C][C][C][P][Ring1][S][Branch1_1][Branch1_2][C][Branch1_1][C][C][C][C][Branch1_1][C][C][C][C][C][=C][C][C][=C][N][Ring2][Ring1][C][Ring1][Branch1_2][Cexpl][Oexpl][C][C][=C][C][C][=C][N][Ring2][Ring2][Branch1_2][Ring1][Branch1_2][Cexpl][Oexpl],
C064,[Ruexpl][C@@Hexpl][C][=C][C@Hexpl][Ring1][Branch1_1][C][=C][Ring1][Branch1_2].[Clexpl].[Clexpl].[Ruexpl][C@Hexpl][CHexpl][C@@Hexpl][Ring1][Ring2][CHexpl][C@@Hexpl][Ring1][Branch1_2][CHexpl][Ring1][Branch1_2].[Clexpl].[Clexpl],
C065,[Ruexpl][Branch1_1][C][Cl][Branch1_1][C][Cl][Branch2_1][Ring2][#C][P][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][C][C][P][Ring2][Ring1][Ring2][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][NH2expl][C@@Hexpl][Branch2_1][Ring2][Ring1][C@Hexpl][Branch2_1][Ring1][Branch1_3][NHexpl][Ring2][Ring2][Ring2][S][Branch1_2][C][=O][Branch1_2][C][=O][C][=C][C][=C][Branch1_1][Branch1_1][C][=C][Ring1][Branch1_2][C][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2],
C066,[Ruexpl][Branch1_1][C][Cl][Branch1_1][C][Cl][Branch2_1][Ring2][Branch2_1][P][Branch2_1][Ring1][C][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][N@Hexpl][Ring1][N][C][C][NH2expl][Ring1][#C][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][S][Branch1_1][C][C][Branch1_1][C][Oexpl][C],
C067,[Ruexpl][Branch1_1][C][Cl][Branch1_1][C][Cl][Branch2_1][Branch1_1][Branch2_1][P][Branch2_1][Ring1][Branch2_3][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][N@Hexpl][Ring1][N][C@Hexpl][C@Hexpl][Branch1_1][Ring2][NH2expl][Ring1][#C][C][C][C][C][Ring1][Branch1_3][Branch1_1][=N][C][=C][C][=C][Branch1_1][Branch1_1][C][=C][Ring1][Branch1_2][O][C][C][=C][C][=C][Branch1_1][Branch1_1][C][=C][Ring1][Branch1_2][O][C][S][Branch1_1][C][C][Branch1_1][C][Oexpl][C],
C068,[Ruexpl][Branch1_1][C][Cl][Branch1_1][C][Cl][Branch2_1][Ring2][=C][P][Branch2_1][Ring1][Branch2_1][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][N@Hexpl][Ring1][N][C@Hexpl][C@Hexpl][Branch1_1][C][O][C][C][C][C][Ring1][Branch1_3][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][S][Branch1_1][C][C][Branch1_1][C][Oexpl][C],
C069,[Ruexpl][Branch1_1][C][Cl][Branch1_1][C][Cl][Branch2_1][Ring2][N][P][Branch2_1][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][N@Hexpl][Ring1][N][C][C][Nexpl][Ring1][#C][Branch1_1][C][C][C][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][S][Branch1_1][C][C][Branch1_1][C][Oexpl][C],
C070,[Ruexpl][Branch1_1][C][Cl][Branch1_1][C][Cl][Branch2_1][Ring2][S][P][Branch2_1][Ring1][Branch2_3][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][N@Hexpl][Ring1][N][C@Hexpl][C@Hexpl][Branch1_1][Ring2][NH2expl][Ring1][#C][C][C][C][C][Ring1][Branch1_3][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][S][Branch1_1][C][C][Branch1_1][C][Oexpl][C],
C071,[Ruexpl][Branch1_1][C][Cl][Branch1_1][C][Cl][Branch2_1][Branch1_3][Branch2_2][P][Branch2_1][Ring1][Branch2_3][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][N@Hexpl][Ring1][N][C@Hexpl][C@Hexpl][Branch1_1][Ring2][NH2expl][Ring1][#C][C][C][C][C][Ring1][Branch1_3][Branch2_1][Ring1][=N][C][=C][C][Branch1_2][S][=C][C][Branch1_2][Ring2][=C][Ring1][Branch1_2][C][Branch1_1][C][C][Branch1_1][C][C][C][C][Branch1_1][C][C][Branch1_1][C][C][C][C][=C][C][Branch1_2][S][=C][C][Branch1_2][Ring2][=C][Ring1][Branch1_2][C][Branch1_1][C][C][Branch1_1][C][C][C][C][Branch1_1][C][C][Branch1_1][C][C][C][S][Branch1_1][C][C][Branch1_1][C][Oexpl][C],
C072,[RuHexpl][Branch1_1][C][Cl][Branch2_1][Branch1_1][S][Nexpl][Branch1_1][C][C][Branch1_1][C][C][C][C][=C][C][C][=C][Branch1_1][Branch1_2][N][Ring1][N][Ring1][Branch1_2][C][N][C][=C][Branch2_1][Ring1][=C][N][Branch1_1][Branch1_3][C@@Hexpl][Ring2][Ring1][C][Ring1][Branch1_1][C][=C][Branch1_1][N][C][=C][C][=C][Ring1][Branch1_2][C][Branch1_1][C][C][C][C][Branch1_1][C][C][C][C][=C][C][=C][Ring2][Ring1][Ring2][Cexpl][Oexpl],
C073,[Ruexpl][Branch1_1][C][Cl][Branch1_1][C][Cl][Branch2_1][Ring1][P][P][Branch1_1][N][C][=C][C][=C][C][=C][Ring1][Branch1_2][NH2expl][Ring1][O][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][P][Branch1_1][#C][C][=C][Branch1_1][Branch1_1][NH2expl][Ring2][Ring1][O][C][=C][C][=C][Ring1][Branch1_3][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2],
C074,[Ruexpl][Branch1_1][=N][N][C][Branch1_2][Branch1_3][=C][C][C][=C][Ring1][Branch1_2][C][N][C@expl][Branch1_1][P][C][Branch1_2][=N][=C][Branch1_1][Branch2_2][C][Branch1_2][Branch1_1][=C][Ring1][Branch1_1][C][C][C][C][C].[Clexpl],
C075,[Ruexpl][C@@expl][Branch2_1][Ring1][Ring1][C][Branch1_2][#C][=C][Branch1_1][O][C@expl][Ring1][Branch1_1][Branch1_1][Branch1_1][Cexpl][Ring1][Branch1_1][C][C][C][C][C].[Clexpl].[N][C][C][P][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2],
C076,[Ruexpl][C@@expl][Branch1_1][P][C][Branch1_2][=N][=C][Branch1_1][Branch2_2][C][Branch1_2][Branch1_1][=C][Ring1][Branch1_1][C][C][C][C][C].[Clexpl].[N][Branch2_1][Ring1][Branch1_2][C][C][P][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C],
C077,[Ruexpl][C@@expl][Branch1_1][P][C][Branch1_2][=N][=C][Branch1_1][Branch2_2][C][Branch1_2][Branch1_1][=C][Ring1][Branch1_1][C][C][C][C][C].[Clexpl].[N][Branch2_1][Ring1][Branch1_2][C][C][P][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][Branch1_1][C][C][C],
C078,[Ruexpl][C@@expl][Branch1_1][P][Cexpl][Branch1_1][=N][C][Branch1_2][Branch2_2][=C][Branch1_1][Branch1_1][Cexpl][Ring1][Branch1_1][C][C][C][C][C].[Clexpl].[N][Branch1_1][Ring2][C][C][N][Branch1_1][C][C][C],
C079,[Ruexpl][C@@expl][Branch2_1][Ring1][Ring1][Cexpl][Branch1_1][#C][C@expl][Ring1][Ring2][Branch1_1][Branch2_2][C][Branch1_2][Branch1_1][=C][Ring1][Branch1_1][C][C][C][C][C].[Clexpl].[N][Branch1_1][Branch1_1][C][C][N][C][C],
C080,[Ruexpl][C@@expl][Branch1_1][P][Cexpl][Branch1_1][=N][C][Branch1_2][Branch2_2][=C][Branch1_1][Branch1_1][Cexpl][Ring1][Branch1_1][C][C][C][C][C].[Clexpl].[N][Branch1_1][Ring2][C][C][N][C],
C081,[Ruexpl][C@@expl][Branch1_1][P][Cexpl][Branch1_1][=N][C][Branch1_2][Branch2_2][=C][Branch1_1][Branch1_1][Cexpl][Ring1][Branch1_1][C][C][C][C][C].[Clexpl].[N][C][C][N],
C082,[Ruexpl][C@@expl][Branch1_1][P][Cexpl][Branch1_1][=N][C][Branch1_2][Branch2_2][=C][Branch1_1][Branch1_1][Cexpl][Ring1][Branch1_1][C][C][C][C][C].[Clexpl].[N][C@@Hexpl][Branch1_1][Ring1][C][N][C][C][C][C][Ring1][Branch2_1],
C083,[Ruexpl][C@expl][Branch1_1][P][Cexpl][Branch1_1][=N][C][Branch1_2][Branch2_2][=C][Branch1_1][Branch1_1][Cexpl][Ring1][Branch1_1][C][C][C][C][C].[Clexpl].[N][C@Hexpl][Branch1_1][=N][C@@Hexpl][Branch1_1][C][N][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2],
C084,[Ruexpl][C@expl][Branch1_1][P][Cexpl][Branch1_1][=N][C][Branch1_2][Branch2_2][=C][Branch1_1][Branch1_1][Cexpl][Ring1][Branch1_1][C][C][C][C][C].[Clexpl].[N][Branch2_1][Ring1][Branch2_2][C@Hexpl][Branch1_1][=C][C@@Hexpl][Branch1_1][Ring1][N][C][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C],
C085,[Ruexpl][C@@expl][Branch1_1][P][Cexpl][Branch1_1][=N][C][Branch1_2][Branch2_2][=C][Branch1_1][Branch1_1][Cexpl][Ring1][Branch1_1][C][C][C][C][C].[Clexpl].[N][C@@Hexpl][C@@Hexpl][Branch1_1][C][N][C][C][C][C][Ring1][Branch1_3],
C086,[C][C][N][Ruexpl][Branch2_1][Ring2][C][N][Ring1][Branch1_1][CHexpl][C][=C][C][=C][C][=C][Ring1][Branch1_2][P][Ring1][Branch2_3][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][Branch2_1][Ring2][Ring2][P][Branch1_1][#C][C][=C][Branch1_1][Branch1_1][CHexpl][Ring2][Ring1][O][C][=C][C][=C][Ring1][Branch1_3][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][Branch1_1][C][Cl][Cl],
C087,[Ruexpl][Branch2_1][Ring1][Branch1_1][C@expl][Branch1_1][P][C][Branch1_2][=N][=C][Branch1_1][Branch2_2][C][Branch1_2][Branch1_1][=C][Ring1][Branch1_1][C][C][C][C][C][C@@Hexpl][N][Branch1_1][Branch1_3][C][=C][N][Ring1][Branch1_1][C][C][=C][Branch1_1][Branch1_3][C][=C][C][=C][Ring1][Branch1_2][C][N].[N][=C][C][=C][C][=C][Ring1][Branch1_2].[P][Branch1_1][C][F][Branch1_1][C][F][Branch1_1][C][F][Branch1_1][C][F][Branch1_1][C][F][F],
E001,[C][Branch1_1][=C][C][Branch1_1][Branch1_3][C][Branch1_2][C][=O][O][C][Branch1_1][C][F][F][Branch1_1][C][F][Branch1_1][C][F][C][Branch1_1][C][F][Branch1_1][C][F][F],
E002,[C][Branch1_1][=C][C][Branch1_1][Branch1_3][C][Branch1_2][C][=O][O][C][Branch1_1][C][F][F][Branch1_1][C][F][Branch1_1][C][F][C][Branch1_1][C][F][Branch1_1][C][F][F],
E003,[C][Branch1_1][Branch2_1][C][C][Branch1_2][C][=O][O][C][C][C][C][C][C][C][C][C][C],
E004,[C][Branch1_2][C][=O][Branch1_1][Ring1][O][C][C][=C][C][=C][C][=C][Ring1][Branch1_2],
E005,[C][Branch1_1][Branch2_1][C][C][Branch1_2][C][=O][O][C][C][Branch1_2][C][=O][O][C],
E006,[C][Branch1_1][Branch1_3][C][Branch1_2][C][=O][O][C][O][C][C][=C][C][=C][C][=C][Ring1][Branch1_2],
E007,[C][Branch1_1][Branch1_3][C][Branch1_2][C][=O][O][C][O][C][N][C][C][C][C][C][Ring1][Branch1_2],
E008,[O][Branch1_1][Branch1_2][C][Branch1_2][C][=O][C][C][C][O][C],
E009,[O][Branch1_1][Branch1_2][C][Branch1_2][C][=O][C][C][C][N][Branch1_1][C][C][C],
E010,[C][Branch1_2][C][=O][Branch1_1][Branch1_3][O][C][Branch1_1][C][C][C][C][=C][C][=C][C][=C][Ring1][Branch1_2],
E011,[C][Branch1_2][C][=O][Branch1_1][Branch2_3][O][C][Branch1_1][C][C][Branch1_1][C][C][C][C][=C][C][=C][C][=C][Ring1][Branch1_2],
E012,[O][Branch1_1][Branch1_2][C][Branch1_2][C][=O][C][C@@Hexpl][Branch1_1][C][C][O],
E013,[O][Branch2_1][Ring1][Branch2_2][C][Branch1_2][C][=O][C][O][C@@Hexpl][C@Hexpl][Branch1_1][Branch2_3][C][C][C@@Hexpl][Branch1_1][Ring2][C][Ring1][Branch1_2][C][C][Branch1_1][C][C][C][C],
E014,[O][Branch1_1][Branch1_2][C][Branch1_2][C][=O][C][C][C],
E015,[O][Branch1_1][Branch2_3][C][Branch1_2][C][=O][C][C][C][C][C][C],
E016,[C][Branch1_2][C][=O][Branch1_1][Ring1][O][C][C][O][C],
E017,[C][Branch1_2][C][=O][Branch1_1][Ring1][O][C][C@Hexpl][Branch1_1][C][C][O],
E018,[C][Branch1_2][C][=O][Branch1_1][Ring2][O][C][C][C][=C][C][=C][C][=C][Ring1][Branch1_2],
E019,[C][Branch1_2][C][=O][Branch1_1][Branch2_1][O][C][C][C][C][C][C][C][C][C][C][C],
E020,[C][Branch1_2][C][=O][Branch1_1][O][O][C][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2],
E021,[C][Branch1_2][C][=O][Branch1_1][Ring2][O][C][C][C][C][C],
E022,[C][Branch1_2][C][=O][Branch1_1][Branch2_3][O][C][Branch1_1][C][C][Branch1_1][C][C][C][C],
E023,[C][Branch1_2][C][=O][Branch1_1][Ring1][O][C][C][=C][C][=C][Branch1_1][Branch1_1][C][=C][Ring1][Branch1_2][C][Branch1_2][C][=O][O][C],
